address,business_hours,closed_days,course_description,course_list,course_price,course_target,course_time,facility,initation,initation_fee,option,option_description,option_fee,parking_lot,store_name,store_url,tel
"〒267-0066　千葉県千葉市緑区あすみが丘7丁目1番 あすみが丘ブランニューモール2階,												TEL　043-488-6931",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。","正会員,バリュー会員","2,700円（税抜）,2,200円（税抜）","15歳以上,15歳以上","全営業時間,全営業時間","ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",無料・有（共用）,アクトスWill_G あすみが丘ブランニューモール,https://sc1.axtos.com/shop/brandnewmall_asumigaoka/,tel:043-488-6931
"〒290-0142　千葉県市原市ちはら台南3丁目21 スーパービバホームちはら台店 敷地内,												TEL　0436-98-6220",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。","正会員,バリュー会員","2,700円（税抜）,2,200円（税抜）","15歳以上,15歳以上","全営業時間,全営業時間","ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）","1,040台（無料）　　有(共有)",アクトスWill_G ちはら台,https://sc1.axtos.com/shop/chiharadai/,tel:0436-98-6220
"〒289-1326　千葉県山武市成東1808-1,												TEL　0475-71-2230",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。","正会員,バリュー会員","2,700円（税抜）,2,200円（税抜）","15歳以上,15歳以上","全営業時間,全営業時間","ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（ドン・キホーテ共用）,アクトスWill_G MEGAドン・キホーテ成東,https://sc1.axtos.com/shop/megadonki_narutou/,tel:0475-71-2230
"〒292-0807　千葉県木更津市請西南2-27-1イオンタウン木更津請西内,												TEL　0438-97-5188",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,"回数など気にせず営業時間内いつでも自由にご利用いただけます。,1年以上継続いただける方におすすめです。,回数など気にせず営業時間内いつでも自由にご利用いただけます。,ヨガ等のスクール（1レッスン60分）を月3回受講いただけます。,（クラス内容は店舗によって異なります。）","正会員,バリュー会員,スクール会員","2,700円（税抜）,2,200円（税抜）,2,700円（税抜）","15歳以上,15歳以上,15歳以上、女性限定","全営業時間,全営業時間,受講クラスをお選びいただきます。","ジム,レンタルスタジオ,更衣スペース,水素水,プロテイン,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,プロテイン,ライト,プロテイン,プレミアム,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,水素水の飲み放題とプロテインを月10杯ご利用できます。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,水素水の飲み放題とプロテインを飲み放題でご利用できます。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,1,200円（税抜）,2,400円（税抜）,600円（税抜）",730台（無料）,アクトスWill_G イオンタウン木更津請西,https://sc1.axtos.com/shop/aeontown_kisarazujyouzai/,tel:0438-97-5188
"〒260-0835　千葉県千葉市中央区川崎町55-3 ホームズ蘇我店2階（ダイソー隣り）,												TEL　043-290-9227",［平日］10:00～21:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（無料・共用）,アクトスWill_G ホームズ蘇我,https://sc1.axtos.com/shop/homes_soga/,tel:043-290-9227
"〒270-1431　千葉県白井市根152-1 食鮮市場てらお白井店2階,												TEL　047-440-8848",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",200台（無料）,アクトスWill_G 白井,https://sc1.axtos.com/shop/shiroi/,tel:047-440-8848
"〒270-0162　千葉県流山市大字木408番地 ホームセンターコーナン2階,												TEL　04-7197-5071",［平日］10:00～21:45［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",250台（無料）,アクトスWill_G 南流山,https://sc1.axtos.com/shop/minami_nagareyama/,tel:04-7197-5071
"〒278-0006　千葉県野田市柳沢新田字甲子前59-4,												TEL　04-7197-1905",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）キャッシュレス店舗となります。",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",70台（無料）,アクトスWill_G 野田,https://sc1.axtos.com/shop/noda/,tel:04-7197-1905
"〒263-0005　千葉県千葉市稲毛区長沼町112-2 イオンタウン稲毛長沼内,												TEL　043-298-5277",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",100台（無料）,アクトスWill_G イオンタウン稲毛長沼,https://sc1.axtos.com/shop/inage_naganuma/,tel:043-298-5277
"〒333-0861　埼玉県川口市柳崎5-17-1 星野ビル1F（セイジョー川口北店 跡地）,												TEL　048-261-7300",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 川口北,https://sc1.axtos.com/shop/kawaguchikita/,tel:048-261-7300
"〒360-0845　埼玉県熊谷市美土里町1-169,												TEL　048-577-4922",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 籠原,https://sc1.axtos.com/shop/kagohara/,tel:048-577-4922
"〒365-0043　埼玉県鴻巣市原馬室114番1 ピアシティ原馬室店敷地内,												TEL　048-598-3471",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",173台（無料）、カスミスーパーと共用,アクトスWill_G ピアシティ原馬室,https://sc1.axtos.com/shop/piacity_haramamuro/,tel:048-598-3471
"〒340-0113　埼玉県幸手市幸手154-1 ヤオコー幸手店別棟,												TEL　0480-31-9738",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",364台（無料）　有（共用）,アクトスWill_G ヤオコー幸手,https://sc1.axtos.com/shop/yaoko_satte/,tel:0480-31-9738
"〒347-0033埼玉県加須市下高柳1-16 ビバモール加須二番街,												TEL　0480-67-3030",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,駐車場,駐輪場,AED",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G ビバモール加須,https://sc1.axtos.com/shop/kazo/,tel:0480-67-3030
"〒370-0801群馬県高崎市上並榎町259-3,												TEL　027-393-6530",［平日］10:00～22:00［土］10:00～21:00［日／祝］10:00～18:00,毎週木曜日（他、お盆・年末年始）,回数など気にせず営業時間内いつでも自由にご利用いただけます。,正会員,"2,700円（税抜）",15歳以上,全営業時間,"ジム,更衣スペース,水素水,駐車場,駐輪場,AED,キャッシュレス",登録手数料,"5,000円（税抜）","べネプラス,契約ロッカー,水素水,オンライン,プラス","施設内で万一怪我をされた場合、通院・入院の費用をお支払いする,「お見舞金制度（保険契約）」とレジャー、グルメ、ショッピングなどの,「割引サービス」を受けることができます。,貴重品や小物、シューズ等を入れることができます。,（ご契約時に別途初期費用が必要です）,専用カードと専用ボトルにて水素水が飲み放題となります。,※運動中の飲用やお持ち帰りなど、軽減税率（8％）の適用を想定したオプションです。,ご自宅で人気のヨガや脂肪燃焼系など週60本以上のレッスンが受けられます。,ライブ配信にてスタジオの臨場感をお楽しみいただけます。,※「専用予約サイト」と「Zoom」を利用します 。予約サイトへの事前登録とZoomアプリのインストールが必要です。, (ZoomアプリはApp StoreやGoogle Playからインストールできます。)","500円（税抜）,500円（税抜）,500円（税抜）,600円（税抜）",有（共用）,アクトスWill_G 上並榎,https://sc1.axtos.com/shop/kaminamie/,tel:027-393-6530
